id,identity,seed,arm,within_scale_test,common_fresh_test,mse,rmse,mae,cosine,pearson,source_mse,source_mae
77621,CC1C2(C)CCC12C#N,23,baseline,True,True,0.06134803593158722,0.24768535792827606,0.10362818837165833,0.9690401554107666,0.962067723274231,3.875165272318329e-05,0.0026044899682979247
77627,CC1C2(C#N)COC12C,23,baseline,True,True,0.0322904996573925,0.17969557642936707,0.07876469939947128,0.9583988189697266,0.9500136375427246,2.0396907740889253e-05,0.001979595249761498
77631,CC1C2(O)CCC12C#N,23,baseline,True,True,0.10286854207515717,0.3207312524318695,0.13774807751178741,0.9149456024169922,0.8943644762039185,6.497886946343392e-05,0.0034620260343168835
77641,N#CC12CCC1(N)C2N,23,baseline,True,True,0.0797492116689682,0.2823990285396576,0.10567786544561386,0.9595775008201599,0.9534074068069458,5.0375105064321756e-05,0.002656004555798206
77642,N#CC12NCC1(N)C2N,23,baseline,True,True,0.15748533606529236,0.3968442380428314,0.14341303706169128,0.9448012709617615,0.9375497102737427,9.94786052971872e-05,0.0036044036108274597
77647,C#CC12CCC1(O)C2O,23,baseline,True,True,0.08099882304668427,0.28460291028022766,0.13002952933311462,0.9640898108482361,0.9561017751693726,5.1164445838037685e-05,0.0032680355610966113
77652,N#CC12OCC1(O)C2O,23,baseline,True,True,0.16232642531394958,0.40289753675460815,0.17485825717449188,0.868643581867218,0.8488903641700745,0.00010253657131870915,0.004394717150238018
77655,CC12COC1(C=O)C2O,23,baseline,True,True,0.0844774916768074,0.2906501293182373,0.13152150809764862,0.9493695497512817,0.9346417188644409,5.336181298511133e-05,0.0033055335024019823
77660,CC1C2(O)CCC12C=O,23,baseline,True,True,0.052473828196525574,0.22907167673110962,0.09887262433767319,0.9782429337501526,0.9736599922180176,3.314609076638344e-05,0.002484968253070293
77662,CC1C2(O)COC12C=O,23,baseline,True,True,0.06196529045701027,0.24892829358577728,0.10869619995355606,0.9543170928955078,0.9422007203102112,3.914155327415907e-05,0.002731864435917976
77689,CC1(C)OC2(CC2)C1O,23,baseline,True,True,0.0071108378469944,0.08432578295469284,0.030008118599653244,0.9782276153564453,0.9745548367500305,4.491695856814141e-06,0.000754194829499368
77700,CC1C2(CC2)CC12CO2,23,baseline,True,True,0.0023409528657794,0.04838339239358902,0.021736163645982742,0.9908591508865356,0.9902845621109009,1.478707363951904e-06,0.0005462955693310859
77707,OC1C2(CN2)CC12CN2,23,baseline,True,True,0.04596046358346939,0.21438391506671906,0.08551184087991714,0.9129877686500549,0.8974710702896118,2.9031800231865033e-05,0.002149171333032236
77708,OC1C2(CN2)CC12CO2,23,baseline,True,True,0.034125879406929016,0.18473191559314728,0.06598339974880219,0.9274426698684692,0.9157938361167908,2.1556260238310957e-05,0.001658362511400883
77715,OC1C23C=CCC12CC3,23,baseline,True,True,0.061745330691337585,0.24848608672618866,0.10732883960008621,0.9517937898635864,0.9382647275924683,3.900261150816796e-05,0.002697498532396743
77717,OC1C23CCC12OC=N3,23,baseline,True,True,0.05432154983282089,0.23306983709335327,0.09312181174755096,0.9747424125671387,0.9699752330780029,3.4313239251115306e-05,0.0023404329298547894
77744,CC1C(=O)C2C(O)C12O,23,baseline,True,True,0.07076399773359299,0.26601502299308777,0.11215575784444809,0.8423020839691162,0.8023171424865723,4.469942393158824e-05,0.002818813594859738
77771,CC12C=CC(=O)C1C2O,23,baseline,True,True,0.12436214089393616,0.35265016555786133,0.1664455085992813,0.9204820990562439,0.9015186429023743,7.855570961077907e-05,0.004183279320297713
77783,CC1C2C(=O)OC12C#N,23,baseline,True,True,0.02530110627412796,0.1590632200241089,0.07007112354040146,0.9710903167724609,0.9661574363708496,1.598192458745914e-05,0.001761099380352119
77787,C#CC12CC(=O)C1N2C,23,baseline,True,True,0.07169057428836823,0.26775094866752625,0.10657288879156113,0.8686048984527588,0.838962972164154,4.528471362060347e-05,0.0026784992009574148
77795,N#CC12CC(=O)C1C2O,23,baseline,True,True,0.028010953217744827,0.16736473143100739,0.07640229165554047,0.9744448661804199,0.9696440696716309,1.7693650905953257e-05,0.0019202207941545917
77818,CC1C2C(=O)COC12C,23,baseline,True,True,0.029787437990307808,0.17259037494659424,0.06218836456537247,0.9785524606704712,0.9741088151931763,1.8815801271959324e-05,0.001562981792892794
77821,CC1C2C(=O)OCC12C,23,baseline,True,True,0.02417091466486454,0.15546998381614685,0.06656484305858612,0.9889270663261414,0.9870601892471313,1.5268017579879108e-05,0.0016729759413108513
77833,O=C1NCC2(O)C(O)C12,23,baseline,True,True,0.052953463047742844,0.23011620342731476,0.0795656144618988,0.9716004133224487,0.9681665897369385,3.344906123489256e-05,0.0019997246689700044
77844,CC1C(=N)N2C(C#N)C12,23,baseline,True,True,0.0076219467446208,0.0873037576675415,0.03878609463572502,0.9894527196884155,0.9875531196594238,4.814547504854422e-06,0.0009748119307644633
77848,C#CC1C2C(=O)N(C)C12,23,baseline,True,True,0.07510655373334885,0.27405574917793274,0.11317385733127594,0.9331932663917542,0.9182432889938354,4.744248195256833e-05,0.00284440151588623
77857,C#CC1C2C(O)C(C)N12,23,baseline,True,False,0.04354390129446983,0.20867176353931427,0.08911702781915665,0.8660063743591309,0.8424062132835388,2.7505332738892942e-05,0.002239780590654422
77863,CC1C(O)C2C(C#N)C12,23,baseline,True,True,0.006595372688025236,0.08121190220117569,0.04021301120519638,0.9774250388145447,0.9771096706390381,4.16609249351252e-06,0.0010106746622199007
77896,CC1C(O)C2(C)C(C)C12,23,baseline,True,True,0.009582973085343838,0.0978926569223404,0.032431382685899734,0.9888597726821899,0.9875948429107666,6.053267059323261e-06,0.000815098789149132
77897,CC1C(O)C2(O)C(C)C12,23,baseline,True,True,0.014230885542929173,0.11929327994585037,0.044606223702430725,0.9642338156700134,0.9576199054718018,8.989209289730772e-06,0.0011210893867986164
77924,CC1C2C(C)C1(O)C2O,23,baseline,True,True,0.024667788296937943,0.15705981850624084,0.06005489453673363,0.8588563203811646,0.8325578570365906,1.5581877251913065e-05,0.00150936123487121
77937,CC1C2N(C)C1C2(C)O,23,baseline,True,True,0.023433424532413483,0.1530797928571701,0.07289065420627594,0.7968156933784485,0.7455826997756958,1.480216792282753e-05,0.0018319627183103347
77951,OC1C2C(O)C1C21CN1,23,baseline,True,True,0.004262011963874102,0.06528408825397491,0.032527778297662735,0.9612911939620972,0.9540642499923706,2.6921808500973233e-06,0.0008175215025803873
77957,C#CC1C2C(C)N1C2C,23,baseline,True,True,0.023075174540281296,0.1519051492214203,0.0643046647310257,0.8904710412025452,0.8687343597412109,1.4575872507295873e-05,0.0016161708202989563
77960,CC1C2C(O)C1C2C#N,23,baseline,True,True,0.0255743358284235,0.15991978347301483,0.061108581721782684,0.8855118751525879,0.8639119863510132,1.6154515227745953e-05,0.0015358435824477396
77987,CC1OC2(C#N)C(C)C12,23,baseline,True,True,0.014489910565316677,0.12037404626607895,0.05653080344200134,0.9817160367965698,0.9783743619918823,9.152827367502145e-06,0.00142079016122974
77989,CC1C2C(O)CC12C#N,23,baseline,True,True,0.03631621599197388,0.19056814908981323,0.08278749138116837,0.9638676047325134,0.9557603597640991,2.293982796630139e-05,0.002080700185836448
77990,CC1C2N(C)CC12C#N,23,baseline,True,True,0.06477683782577515,0.2545129358768463,0.10837594419717789,0.9472770690917969,0.9372937083244324,4.091752059886128e-05,0.0027238154396180005
77992,C#CC12CC(C)C1N2C,23,baseline,True,True,0.07469106465578079,0.27329665422439575,0.12003553658723831,0.8529358506202698,0.823240339756012,4.718003038097853e-05,0.003016856280064271
77999,C#CC12OC(C)C1C2O,23,baseline,True,True,0.07752301543951035,0.2784295380115509,0.10578756779432297,0.9693622589111328,0.9637944102287292,4.896888591047934e-05,0.0026587617077971086
78032,CC1CCC2(O)C(O)C12,23,baseline,True,True,0.04950273782014847,0.22249211370944977,0.06737130135297775,0.9419664740562439,0.9328497052192688,3.1269345069048464e-05,0.0016932446787132713
78042,CC1(O)C2C(=O)C(O)C21,23,baseline,True,True,0.04490641504526138,0.21191133558750153,0.09494763612747192,0.9322834014892578,0.920806348323822,2.83659904421015e-05,0.002386321421741988
78049,CC1(C)C2C(O)C(O)C21,23,baseline,True,True,0.005127871409058571,0.07160915434360504,0.02923443354666233,0.9941371083259583,0.9930405616760254,3.239117423002349e-06,0.0007347497828301165
78077,O=CC1C2C(O)C(O)C12,23,baseline,True,True,0.013878985308110714,0.11780910938978195,0.0526697151362896,0.9592605829238892,0.9490422010421753,8.7669248190739e-06,0.001323749327871999
78082,CC12OC(C#N)C1C2O,23,baseline,True,True,0.004285582806915045,0.06546436250209808,0.03001450188457966,0.951273500919342,0.940582811832428,2.707069821032495e-06,0.0007543552607663512
78086,CC1C2C(C#N)CC12O,23,baseline,True,True,0.010582925751805305,0.10287334769964218,0.039465561509132385,0.9571007490158081,0.9511226415634155,6.68490616368755e-06,0.000991888989462367
78111,CC1(C)OC2(C)C(O)C12,23,baseline,True,True,0.022147322073578835,0.14881975948810577,0.05979207903146744,0.9672734141349792,0.9617629051208496,1.3989776864265032e-05,0.001502755885904537
78119,C#CC1C(=O)N2C(C)C12,23,baseline,True,True,0.007177135441452265,0.08471797406673431,0.03608381003141403,0.9933781027793884,0.992680549621582,4.53357399223935e-06,0.0009068953411375934
78123,CC1C2C(=O)C(C#N)C12,23,baseline,True,True,0.03485146909952164,0.1866854727268219,0.07750622928142548,0.9633336663246155,0.9553861618041992,2.2014592756376023e-05,0.0019479660873747372
78126,C#CC1C(=O)C2C1N2C,23,baseline,True,True,0.0797530859708786,0.28240588307380676,0.12848059833049774,0.8984927535057068,0.8781371712684631,5.037755234074873e-05,0.003229106237702161
78131,CC1C2C(=O)N(C=N)C12,23,baseline,True,True,0.22468914091587067,0.4740138649940491,0.20214910805225372,0.9582827091217041,0.9474941492080688,0.00014192916573811724,0.005080618819024547
78142,CN1C2C(=O)C=C(N)C21,23,baseline,True,True,0.23735745251178741,0.4871934652328491,0.2150786966085434,0.883760929107666,0.8595681190490723,0.00014993134549985392,0.005405578506327988
78145,CC1C2C(=N)NC(=O)C12,23,baseline,True,True,0.1852177381515503,0.4303693175315857,0.1730404943227768,0.9751406908035278,0.9705159068107605,0.00011699630408749217,0.004349031268950032
78179,CC1OC(=O)C2C(O)C12,23,baseline,True,True,0.059065259993076324,0.24303345382213593,0.10951858758926392,0.9862473011016846,0.9839497804641724,3.7309693920905395e-05,0.0027525335258722604
78188,CC1C2C(N)C(C#N)N12,23,baseline,True,True,0.00587122468277812,0.07662391662597656,0.03480703756213188,0.9784808158874512,0.9738486409187317,3.708670644656337e-06,0.0008748061852785898
78191,C#CC1C(C)C2C(O)C12,23,baseline,True,True,0.005854390095919371,0.07651398330926895,0.031137146055698395,0.9823974967002869,0.9799830913543701,3.6980367579510476e-06,0.0007825707060770458
78200,C#CC1C(O)C2C1N2C,23,baseline,True,True,0.016767190769314766,0.12948818504810333,0.057017602026462555,0.9473128914833069,0.9370636940002441,1.0591314684636875e-05,0.001433024882783143
78240,CC1CC(C)C2C(O)C12,23,baseline,True,True,0.043864816427230835,0.20943929255008698,0.06865064054727554,0.9511922001838684,0.9461541175842285,2.7708044881010037e-05,0.0017253983441392147
78241,CC1CC(O)C2C(O)C12,23,baseline,True,True,0.008886875584721565,0.09427022188901901,0.03631950914859772,0.9890033006668091,0.987128734588623,5.613563844770941e-06,0.0009128191732134755
78253,CC1C(C=O)C2C(C)C12,23,baseline,True,True,0.03742079436779022,0.19344455003738403,0.07617238909006119,0.952301025390625,0.9459803700447083,2.3637555888233666e-05,0.0019144426469642805
78254,CC1C2C(O)C(C=O)C12,23,baseline,True,True,0.033070530742406845,0.1818530410528183,0.07506389915943146,0.9706287384033203,0.9632079601287842,2.0889629199054142e-05,0.00188658294054994
78261,CC1C2C1C1(C)C(C)C21,23,baseline,True,True,0.008559553883969784,0.09251785278320312,0.032774534076452255,0.9584788084030151,0.9490050077438354,5.406804872235297e-06,0.0008237232220215488
78272,CC1C2C3C(O)C3C12O,23,baseline,True,True,0.006215993780642748,0.07884157449007034,0.03718572109937668,0.9597024917602539,0.949788510799408,3.926450597139807e-06,0.0009345897008244803
78277,CC1N2C3C(O)C3C12C,23,baseline,True,True,0.005816623102873564,0.07626678794622421,0.03298601880669594,0.9843769669532776,0.9811761975288391,3.6741805190888606e-06,0.0008290384732772438
78281,CN1C2C3C(O)C3C21C,23,baseline,True,True,0.01760421134531498,0.13268086314201355,0.060711294412612915,0.9334216713905334,0.9191464185714722,1.1120034637782406e-05,0.0015258585501170218
78297,CN1C2C1C1(O)CC21C,23,baseline,True,True,0.011889811605215073,0.10904040932655334,0.04940161108970642,0.9295936822891235,0.9136528968811035,7.5104254483905255e-06,0.0012416119834059093
78327,CN1C2C3COC3(C)C21,23,baseline,True,True,0.012662630528211594,0.11252835392951965,0.04692598432302475,0.9459609985351562,0.9346116781234741,7.998591207360584e-06,0.0011793919911394454
78332,CC1C2C(=O)C3(CC3)C12,23,baseline,True,True,0.020037371665239334,0.14155341684818268,0.0609884150326252,0.9868409633636475,0.9838886260986328,1.2656986592408717e-05,0.0015328234299066977
78335,CC1C2N1C(=N)C21CO1,23,baseline,True,True,0.028775518760085106,0.16963347792625427,0.05932661145925522,0.985797107219696,0.9832215309143066,1.8176603260188734e-05,0.001491057277239809
78341,CN1C2C(=O)C3(CN3)C21,23,baseline,True,True,0.015280683524906635,0.12361506372690201,0.061246950179338455,0.9799542427062988,0.9770295023918152,9.652334134875864e-06,0.0015393212005099255
78347,CC1C2C(N2C)C12CN2,23,baseline,True,True,0.030610911548137665,0.17495974898338318,0.07308466732501984,0.9252357482910156,0.9102575778961182,1.933596399363688e-05,0.0018368388550973104
78352,CC1C2C(O)C3(CC3)N12,23,baseline,True,True,0.019100092351436615,0.13820308446884155,0.05524149909615517,0.9910725355148315,0.9895527958869934,1.206493630226397e-05,0.0013883860413893348
78353,CC1C2C(C)C3(CC3)C12,23,baseline,True,True,0.05836661905050278,0.24159184098243713,0.08775674551725388,0.9747787714004517,0.9706231355667114,3.686838409291027e-05,0.002205592579988321
78368,CC1C2C3=CCOC3C12,23,baseline,True,True,0.05651828646659851,0.23773574829101562,0.10108020156621933,0.9710170030593872,0.9628125429153442,3.5700849691511074e-05,0.0025404513492851047
78371,CN1C2C3=CCOC3C21,23,baseline,True,True,0.2740582823753357,0.5235057473182678,0.16266217827796936,0.9561129212379456,0.9468090534210205,0.00017311412212714245,0.00408819278039532
78374,CC1CC2C1C1C(C)C21,23,baseline,True,True,0.022220654413104057,0.14906594157218933,0.061913467943668365,0.9458774924278259,0.9356694221496582,1.4036098630096768e-05,0.0015560728089107569
78422,CC1C2C3C4CC3C4N12,23,baseline,True,True,0.04584212601184845,0.21410773694515228,0.08774103224277496,0.8932555317878723,0.8722491264343262,2.8957050055923403e-05,0.0022051976578499285
78434,OC1C2C3C=CCC3C12,23,baseline,True,True,0.062204889953136444,0.24940907955169678,0.10043873637914658,0.952460765838623,0.9475655555725098,3.9292900849114606e-05,0.002524329387963621
78473,CN1C2C3CCC(O3)C21,23,baseline,True,True,0.08388178795576096,0.28962352871894836,0.10732608288526535,0.959248423576355,0.9514544606208801,5.298552540926061e-05,0.00269742924781106
78482,CC1C2C3OCOC3C12,23,baseline,True,True,0.029395295307040215,0.17145055532455444,0.06207539886236191,0.9431920647621155,0.9367528557777405,1.8568096893992452e-05,0.0015601426229248938
78490,OC1C2C3OCOC3C12,23,baseline,True,True,0.037292640656232834,0.1931130290031433,0.07310138642787933,0.9163542985916138,0.9059027433395386,2.355660516096023e-05,0.0018372590567466947
78491,CC12C3CC1(O)C2C3O,23,baseline,True,True,0.010164153762161732,0.10081742703914642,0.04163854569196701,0.9458652138710022,0.9359893798828125,6.420380878298443e-06,0.001046502657754678
78523,CN1C2C3(O)CC2(O)C13,23,baseline,True,True,0.013148931786417961,0.11466879397630692,0.04520440846681595,0.9431859254837036,0.9322069883346558,8.30577263852939e-06,0.00113612358012488
78524,OC1C2C3(O)CC2(O)C13,23,baseline,True,True,0.0050244322046637535,0.07088322937488556,0.03242112323641777,0.972282350063324,0.9675915837287903,3.1737780838401244e-06,0.0008148409381370096
78528,CC12CN1C1(C)C(O)C21,23,baseline,True,True,0.03390588238835335,0.18413549661636353,0.07370152324438095,0.9557756781578064,0.9477115869522095,2.1417294940815743e-05,0.0018523423110498474
78529,CC12NC1C1(C)C(O)C21,23,baseline,True,True,0.005969512276351452,0.07726261764764786,0.03072030283510685,0.9903227686882019,0.9887182116508484,3.7707558709445686e-06,0.0007720941745131629
78553,CC1C2C3(CN3)CC12O,23,baseline,True,True,0.04428705945611,0.21044491231441498,0.08811624348163605,0.9120035171508789,0.8953585028648376,2.7974762714294175e-05,0.002214627851728273
78563,OC1C2C3(CC3)CC12O,23,baseline,True,True,0.07462568581104279,0.27317702770233154,0.11177806556224823,0.5989900231361389,0.5370683073997498,4.713873259127332e-05,0.002809321044854279
78584,N#CC1C2C3C(O)C2C13,23,baseline,True,True,0.03516994044184685,0.18753650784492493,0.0805085226893425,0.8781689405441284,0.8588151335716248,2.22157612318238e-05,0.002023422806108088
78594,CN1C2C(O)C3C1C32C,23,baseline,True,True,0.059299178421497345,0.24351422488689423,0.08025402575731277,0.9216084480285645,0.9132178425788879,3.7457452941484846e-05,0.0020170265280601033
78599,CC1C2C3C(C)C2(C)N13,23,baseline,True,True,0.014950213022530079,0.12227106839418411,0.04960087686777115,0.9590501189231873,0.9505007863044739,9.443586161955699e-06,0.0012466201354169562
78603,CC1C2C3C(O)C2(O)C13,23,baseline,True,True,0.0069350916892290115,0.08327719569206238,0.03473929315805435,0.9825882911682129,0.9808343648910522,4.380682456470684e-06,0.0008731035633993434
78620,CC1C2C(=O)C3C2C13C,23,baseline,True,True,0.01159438956528902,0.10767725110054016,0.047698382288217545,0.9631332755088806,0.9547561407089233,7.323816502820447e-06,0.0011988046893974084
78622,CC1C2C(=O)N3C2C13C,23,baseline,True,True,0.003793185343965888,0.0615888386964798,0.02510254643857479,0.9889129996299744,0.9878333210945129,2.3960376062887208e-06,0.0006309029560906778
78629,CC1C2C3C(C=O)C2N13,23,baseline,True,True,0.1920604705810547,0.43824702501296997,0.1591683179140091,0.8677384257316589,0.8509590029716492,0.00012131864606240921,0.0040003814965008985
78637,CC12CC=C3C(O)C1C32,23,baseline,True,True,0.045747000724077225,0.21388548612594604,0.11119025945663452,0.9386012554168701,0.9190303087234497,2.889696236018993e-05,0.0027945476986303295
78638,CC12CN=C3C(O)C1N32,23,baseline,True,True,0.36439061164855957,0.603647768497467,0.2650591731071472,0.5140341520309448,0.40046530961990356,0.0002301742545423979,0.00666173912919347
78666,CC1C2C(O)C3(O)C1C23,23,baseline,True,True,0.010317467153072357,0.10157493501901627,0.036299291998147964,0.9878168702125549,0.9858647584915161,6.517224195157152e-06,0.0009123110550425287
78691,CN1C2C3C1C2C3(C)C,23,baseline,True,True,0.016243671998381615,0.12745065987110138,0.04589457809925079,0.9368037581443787,0.9224368929862976,1.0260624104291438e-05,0.0011534696315453064
78697,CC1C2C3N1C2C31CN1,23,baseline,True,True,0.02602315880358219,0.16131694614887238,0.061986830085515976,0.9533854126930237,0.9442703127861023,1.6438022789209387e-05,0.0015579166215402866
78730,N#CC12OC3C(O)C1C32,23,baseline,True,True,0.030894145369529724,0.17576730251312256,0.06936649978160858,0.8895393013954163,0.8670052289962769,1.9514874019351227e-05,0.0017433900529959503
78735,CC1C2C3N1CC23C=O,23,baseline,True,True,0.19990326464176178,0.44710543751716614,0.1947430819272995,0.8742715120315552,0.8471145033836365,0.00012627269597134005,0.004894482970753064
78757,CC12CC3(C)C(C1O)N23,23,baseline,True,True,0.053214069455862045,0.23068174719810486,0.09694744646549225,0.9515213370323181,0.9436646699905396,3.361367822501321e-05,0.002436582707263958
78764,CC1C2C3C1(C)OC23C,23,baseline,True,True,0.01577424630522728,0.1255955696105957,0.05304360389709473,0.9384613633155823,0.9274958968162537,9.964102444482439e-06,0.0013331462838747793
78771,OC1C2C3C1(O)CC23O,23,baseline,True,True,0.022473366931080818,0.14991119503974915,0.0536937490105629,0.9777109026908875,0.9754451513290405,1.4195729294497458e-05,0.0013494863980133458
78779,CC1C2C3C1C(C)(C)N23,23,baseline,True,True,0.027087537571787834,0.16458292305469513,0.06558636575937271,0.9577328562736511,0.9501441717147827,1.7110357865061383e-05,0.0016483838457618226
78789,CC1C2C3C(=O)C1(O)C32,23,baseline,True,True,0.06120724976062775,0.24740099906921387,0.09088217467069626,0.9129042029380798,0.8972501754760742,3.866272246286767e-05,0.00228414407263405
78791,CC1C2C3N2C(=O)C13C,23,baseline,True,True,0.009663800708949566,0.0983046367764473,0.03418617695569992,0.9518944621086121,0.9460663795471191,6.104323363781032e-06,0.0008592020794211757
78793,CC1C2C3C(=O)C1(C)N32,23,baseline,True,True,0.017963556572794914,0.13402819633483887,0.05929362401366234,0.9798291921615601,0.9742248058319092,1.1347021879534766e-05,0.0014902282029070776
78804,CC1C2C3C(C)C1(C)N23,23,baseline,True,True,0.055220797657966614,0.23499105870723724,0.08873061090707779,0.9453058242797852,0.9350191354751587,3.488126622871872e-05,0.0022300687642980584
78808,CC1C2C3C(C)C1(O)C23,23,baseline,True,True,0.003572562476620078,0.059770919382572174,0.02146025560796261,0.9848045110702515,0.9827901124954224,2.2566769795245353e-06,0.0005393611653963285
78810,CC1C2C3N2C(C)C13C,23,baseline,True,True,0.007754572667181492,0.08806005120277405,0.03715008124709129,0.955036461353302,0.9473323225975037,4.898323189195728e-06,0.0009336939634849834
78814,OC1C2C3C(O)C1(O)C23,23,baseline,True,True,0.047618091106414795,0.2182156890630722,0.06991129368543625,0.9249956607818604,0.9131208658218384,3.0078872157447197e-05,0.0017570823724276108
78832,N#CC1C2C(O)C3C1C23,23,baseline,True,True,0.06251467764377594,0.2500293552875519,0.08102715015411377,0.9714520573616028,0.9685755372047424,3.948858413095538e-05,0.002036457483742672
78837,CC1C2C3C1N(C=O)C23,23,baseline,True,True,0.03474001586437225,0.18638673424720764,0.07493991404771805,0.9726356863975525,0.9682974815368652,2.1944191202393096e-05,0.0018834668194949453
78846,CC12C3C4C(O)C1C2C43,23,baseline,True,True,0.018331553786993027,0.13539406657218933,0.04840189591050148,0.9460136890411377,0.9380055069923401,1.1579474313115638e-05,0.0012164861156636674
78856,CC1C2C3N2C2C1C32O,23,baseline,True,True,0.0037322742864489555,0.06109234318137169,0.023795386776328087,0.9786499738693237,0.9743787050247192,2.3575619792852705e-06,0.0005980500781162486
78875,OC1C2C3C1C1(CO1)C23,23,baseline,True,True,0.020355412736535072,0.14267238974571228,0.055703237652778625,0.909760057926178,0.8984090685844421,1.285788327898407e-05,0.0013999909286077537
78887,CC1N2C3C2C2C3C21C,23,baseline,True,True,0.021776108071208,0.14756730198860168,0.05925322324037552,0.8762450218200684,0.860427737236023,1.3755292485304647e-05,0.00148921280921555
78939,CC1C2C3C4N2C1C34C,23,baseline,True,True,0.0067961448803544044,0.08243873715400696,0.026218757033348083,0.952390193939209,0.9436994194984436,4.292914064170272e-06,0.0006589567061588397
78940,CC1C2C3C4N2C1C34O,23,baseline,True,True,0.009145379066467285,0.09563148021697998,0.036170102655887604,0.9617995023727417,0.9530947208404541,5.776852481484835e-06,0.000909064135925103
78956,CC1C2C3C4C3C1(C)C24,23,baseline,True,True,0.0035369994584470987,0.05947267636656761,0.02663675881922245,0.9904355406761169,0.9893785715103149,2.2342129232739916e-06,0.000669462355974273
78963,CN1C2C3C4N3C2C41C,23,baseline,True,True,0.03447394818067551,0.1856716126203537,0.08434794843196869,0.8686995506286621,0.8487218618392944,2.1776124493770574e-05,0.0021199191937013072
78975,OC1C2C3CC1N1C3C21,23,baseline,True,True,0.00824005901813507,0.090774767100811,0.039534009993076324,0.9954206943511963,0.9946927428245544,5.2049898687122245e-06,0.0009936093069993083
78976,OC1C2CC3C1C1C2C31,23,baseline,True,True,0.0043869540095329285,0.06623408943414688,0.02859458699822426,0.9727364778518677,0.9679242372512817,2.7711028675730618e-06,0.0007186685027957665
78984,CC1C2C3C4C1C2(C)N34,23,baseline,True,True,0.0017320751212537289,0.04161820560693741,0.017170075327157974,0.9823970794677734,0.9784122705459595,1.0940981658180613e-06,0.0004315359522075086
78988,CC1C2C3C4N3C1C24C,23,baseline,True,True,0.010436181910336018,0.10215763747692108,0.034287258982658386,0.9085561037063599,0.8908588290214539,6.5922126275778505e-06,0.0008617425766480918
79007,CN1C2C3C4C=CC31C42,23,baseline,True,False,0.03121715597808361,0.17668376863002777,0.0724809542298317,0.9165701866149902,0.8936552405357361,1.971890980857426e-05,0.0018216657180884072
79013,CC1C2C3CC4C2N4C13,23,baseline,True,True,0.006752261891961098,0.08217214792966843,0.034157488495111465,0.9941374063491821,0.9932733774185181,4.265194540621559e-06,0.0008584810515909817
79052,OC1C2C3C4OCC13C42,23,baseline,True,True,0.005380028393119574,0.07334867864847183,0.028517503291368484,0.938456654548645,0.9255355596542358,3.3983971738480652e-06,0.0007167311559755649
79077,CC1C2C=CC3C1C23O,23,baseline,True,True,0.04262792691588402,0.20646531879901886,0.0988580733537674,0.9486631751060486,0.9338006973266602,2.692674011594615e-05,0.00248460254281127
79124,CN1C2C3OC(=O)C2C31,23,baseline,True,True,0.039756760001182556,0.1993909627199173,0.07580962777137756,0.9304484724998474,0.9163397550582886,2.5113112972073443e-05,0.0019053253572553308
79125,O=C1CN2C3C(O)C2C13,23,baseline,True,True,0.015010112896561623,0.12251576781272888,0.053193822503089905,0.9579744338989258,0.9502023458480835,9.481423055694585e-06,0.0013369217320275827
79131,CC1=C2C(O)C3C2N3C1,23,baseline,True,True,0.13331389427185059,0.3651217520236969,0.16590845584869385,0.9158439040184021,0.8853949308395386,8.421025474652499e-05,0.004169781559472874
79132,CC1=C2C(C)C3C(C1)C23,23,baseline,True,True,0.07097337394952774,0.2664082944393158,0.12948168814182281,0.9729604125022888,0.9662313461303711,4.483168039726297e-05,0.003254266654109426
79135,CC1C2C3C(CN2C)N13,23,baseline,True,True,0.012720108032226562,0.11278345435857773,0.04997161030769348,0.954513669013977,0.9439528584480286,8.034897965045008e-06,0.0012559377886574752
79141,CC1CC2C3C(O)C1N23,23,baseline,True,True,0.007724726106971502,0.08789042383432388,0.03640466555953026,0.9567657709121704,0.9481714963912964,4.879470042250178e-06,0.0009149594115163457
79144,CC1OC2C3C(O)C1C23,23,baseline,True,True,0.03901926428079605,0.19753295183181763,0.08253578096628189,0.814815104007721,0.780186116695404,2.4647259785296248e-05,0.0020743739413966946
79153,CC1CC2C3C(O)C2N13,23,baseline,True,True,0.014669329859316349,0.1211170107126236,0.04533930495381355,0.8784911036491394,0.8530325889587402,9.266160974150407e-06,0.0011395139370602326
79164,CC1C(=O)C2CN3C1C23,23,baseline,True,True,0.012372692115604877,0.11123260855674744,0.05525629594922066,0.929069459438324,0.9242932796478271,7.81544609919484e-06,0.0013887579310843784
79165,CC1C(=O)C2CC3C1C23,23,baseline,True,True,0.014094452373683453,0.11872006207704544,0.04299183934926987,0.9653806686401367,0.9619630575180054,8.903028685669882e-06,0.001080515022633291
79186,CC1C(O)C2C3CC1N32,23,baseline,True,True,0.0074119712226092815,0.08609280735254288,0.0351642407476902,0.9567002654075623,0.9487382769584656,4.681912476107399e-06,0.000883783782282352
79190,CC1C2OC3C2C3N1C,23,baseline,True,True,0.039068806916475296,0.19765831530094147,0.0904930830001831,0.9487833380699158,0.9385930299758911,2.4678554332606195e-05,0.002274365021504011
79191,OC1C(O)C2C3C1CN23,23,baseline,True,True,0.007733384612947702,0.08793966472148895,0.032715700566768646,0.9574538469314575,0.9492364525794983,4.884939352091906e-06,0.0008222445578841312
